"Param","starting_value","Lower","MLE","Upper","final_gradient"
"L_epsilon1_z",0.482246035833773,-50,-0.0505150975823671,50,-0.000303654605151138
"L_epsilon1_z",1.31736570482523,-50,-0.197634817162166,50,0.000175100965574049
"L_epsilon1_z",-1.19431837352989,-50,-0.0952559940175752,50,-0.000561479339598492
"L_epsilon1_z",0.607631961888447,-50,0.529894673567381,50,0.00150979260171008
"L_epsilon1_z",1.04477250716248,-50,-0.390170647333961,50,-0.00051209886252046
"L_epsilon1_z",-0.477284716688253,-50,0.230966790980893,50,0.00025721870678419
"L_epsilon1_z",0.826212138939736,-50,0.0407869991572404,50,-0.000297489440737486
"L_epsilon1_z",-0.579076820450691,-50,-1.04753737506466,50,-0.000212490787689035
"L_epsilon1_z",-1.28529819867608,-50,-0.0705962904513046,50,-0.00101413937014982
"L_epsilon1_z",1.49349726114705,-50,-0.433134799844166,50,0.000118741387923949
"L_epsilon1_z",0.329099072013328,-50,-0.663526138328799,50,-0.000608759727706243
"L_epsilon1_z",0.476324450371698,-50,-0.0548620919591676,50,9.14844684656302e-05
"L_epsilon1_z",-1.37685049941112,-50,-0.0649565222268124,50,-0.000508473433118439
"L_epsilon1_z",-0.407000010988592,-50,0.427820577415853,50,-0.000620398497764185
"L_epsilon1_z",-0.0457009577656534,-50,-0.572970455285619,50,-0.000500850507026751
"L_epsilon1_z",0.718321088194467,-50,-0.0995309928687574,50,-0.000716849554811994
"L_epsilon1_z",-1.43606276341349,-50,-0.130571912923302,50,-0.000100190696512126
"L_epsilon1_z",-0.502603006287581,-50,-1.16576631625352,50,0.00030009803942832
"L_epsilon1_z",-0.000347980071827595,-50,0.675933672819361,50,0.000813302357840939
"L_epsilon1_z",2.1288882239195,-50,-0.403018177697787,50,-0.000260533257310236
"L_epsilon1_z",-1.31398178229963,-50,-0.08796632404026,50,-0.000826371592483888
"L_epsilon1_z",0.986747066141219,-50,0.791051259797207,50,0.00087636725506357
"L_epsilon1_z",0.397419160721816,-50,-0.403649172011395,50,0.000292585474170437
"L_epsilon1_z",0.865834558089988,-50,0.42698546746028,50,-0.000695194663187237
"L_epsilon1_z",0.717030238421957,-50,-0.615739186820622,50,0.000837448634179339
"L_epsilon1_z",-0.827339630330716,-50,0.727815482524565,50,0.000446221794785373
"L_epsilon1_z",-0.504634616641619,-50,-0.462638744129173,50,0.000385639394814064
"L_epsilon1_z",0.0847497817599502,-50,0.0679184805487955,50,-0.000412071214007881
"L_epsilon1_z",-0.523750758195693,-50,-0.203789517315348,50,5.30833008474119e-05
"L_epsilon1_z",-0.82175993579625,-50,-0.0611164794398118,50,-0.000531869447770283
"L_epsilon1_z",0.964297181542878,-50,-0.122749643813876,50,-0.000238283389670357
"L_epsilon1_z",-0.514947652179682,-50,0.268540543560655,50,-2.1922502447147e-05
"L_epsilon1_z",1.35444570853542,-50,-0.543842093705247,50,-0.00130298814982055
"L_epsilon1_z",-0.797904316798743,-50,0.454405258723152,50,0.000143349049897878
"L_epsilon1_z",0.89963619933479,-50,0.322357748506644,50,-0.000728560423031155
"L_epsilon1_z",-1.26593914781877,-50,0.492047117096734,50,0.000432753620406068
"L_epsilon1_z",1.49697399074377,-50,-0.46770273916385,50,-0.000373871157254513
"L_epsilon1_z",1.73831760907119,-50,-0.38000795138969,50,-0.000810713713407907
"L_epsilon1_z",-0.584933742924279,-50,-0.887202382551966,50,-0.000208085745519782
"L_epsilon1_z",0.138696149511404,-50,-0.436449305515869,50,0.000434291520899244
"L_epsilon1_z",0.622061019848443,-50,-0.374680138339342,50,-0.000439326497282622
"L_epsilon1_z",0.0723507078703005,-50,0.301729422682632,50,0.000864232371839968
"L_epsilon1_z",-0.222115782616424,-50,-0.162338606362353,50,0.00126726411777867
"L_epsilon1_z",-0.807325149849516,-50,-0.572769954232156,50,-0.000689608603368086
"L_epsilon1_z",0.790392560037562,-50,0.0726679807404515,50,0.00146592125013445
"L_epsilon1_z",0.911182109915231,-50,-0.44859697382585,50,-0.000954133678537694
"L_epsilon1_z",2.96222528673574,-50,-0.2436092951964,50,0.000704752657531449
"L_epsilon1_z",0.41304372973074,-50,-0.783836384575767,50,0.000697365665658367
"L_epsilon1_z",-0.443831552536124,-50,-0.254881080446251,50,-0.00017159479308404
"L_epsilon1_z",-1.74278923872172,-50,-0.42468545262874,50,0.000531962966812571
"L_epsilon1_z",-1.2996457331259,-50,-0.48101847444651,50,0.000259778525910637
"L_epsilon1_z",-1.03359900066182,-50,0.151611347000945,50,0.000484331122564186
"L_epsilon1_z",-0.0181758177274921,-50,0.260727309661502,50,-0.000249832709179998
"L_epsilon1_z",-0.0288074962716546,-50,-0.416273196020442,50,0.000226014679667763
"L_epsilon1_z",-1.22190139710222,-50,0.554839866111544,50,-0.000293698947603005
"L_epsilon1_z",-0.442195059130596,-50,-0.00636968599495518,50,0.00108038632661067
"L_epsilon1_z",-0.515043116067194,-50,-0.464553725436914,50,0.000200499283073974
"L_epsilon1_z",-0.615345227887767,-50,-1.0084254532396,50,0.000392709577834438
"L_epsilon1_z",1.80041725296682,-50,0.0476238567512918,50,-0.000514269371716475
"L_epsilon1_z",-1.68036801596463,-50,-0.0709946382855017,50,-0.000638627661381008
"L_epsilon1_z",-1.10301882455425,-50,-0.231451893109997,50,-0.000121289624017251
"L_epsilon1_z",0.856742897220584,-50,0.48208508222251,50,0.000307340140350387
"L_epsilon1_z",-0.291387049679677,-50,0.779373760884993,50,0.00126220919038822
"L_epsilon1_z",-1.0065502124243,-50,-0.337996996044597,50,-0.00173389077331709
"L_epsilon1_z",0.472755822884826,-50,-0.119775707639525,50,-0.000239103290796905
"L_epsilon1_z",-3.13367786514296,-50,-0.686677144997626,50,-0.000254693772747672
"L_epsilon1_z",0.533192002641014,-50,-0.127555090187018,50,0.000667413747698076
"L_epsilon1_z",-0.377075432316365,-50,-0.450656794672544,50,0.000403327035422896
"L_epsilon1_z",1.74671508687288,-50,-0.773316818179788,50,-0.00044174093522642
"L_epsilon1_z",0.752038254356841,-50,-0.104514894091673,50,4.13385487352258e-06
"L_epsilon1_z",-0.255788818384225,-50,-0.204890822409038,50,-0.000132853346755279
"L_epsilon1_z",0.29906304290927,-50,0.595034717264196,50,0.000433688621104267
"L_epsilon1_z",-2.0922959983767,-50,1.74002316473334,50,0.000275358543323279
"L_epsilon1_z",-0.0192819616593511,-50,-0.276261872613401,50,7.32995099772538e-05
"L_epsilon1_z",0.982835185100786,-50,0.192710411071993,50,0.000325985082671121
"L_epsilon1_z",-1.85919143533348,-50,-0.247706617135739,50,-0.000126833503458101
"L_epsilon1_z",0.534793612688218,-50,-0.11728667769658,50,-0.000455602841489267
"L_epsilon1_z",-1.63655519317539,-50,-1.01865542698116,50,-0.000936515554675665
"L_epsilon1_z",0.68147087550128,-50,0.658693990097168,50,-0.000294851764572002
"logkappa1",-0.105360515657826,-5.55999595303112,-3.37288810581666,1.39183423185614,-0.000880089617567137
"beta2_ct",4.2030132269555,-50,2.56935612594747,50,0.000175844068844633
"beta2_ct",2.45432567218374,-50,0.185086769969201,50,2.71239930883516e-05
"beta2_ct",3.60010897111233,-50,2.41015729342053,50,-0.000776370977623841
"beta2_ct",0.0985936625124698,-50,-1.74456319782626,50,6.52334358708373e-05
"beta2_ct",-3.49753017387911,-50,-5.29797659833426,50,0.00021623513980229
"beta2_ct",-5.2792932709014,-50,-7.87371558733711,50,-0.00029405956354811
"beta2_ct",-1.70193537342861,-50,-4.57511555562427,50,7.7143547761338e-05
"beta2_ct",-3.61361892602995,-50,-6.98205698781672,50,-9.93909331614695e-06
"beta2_ct",4.50229931668874,-50,1.61768485172165,50,8.6251801247661e-05
"beta2_ct",4.45551364659597,-50,-2.63426478073906,50,5.50434837103264e-05
"beta2_ct",4.62242449350902,-50,1.45625427916787,50,0.000265952615583487
"beta2_ct",4.08909395614031,-50,-0.675431325332263,50,-0.000205047001307967
"beta2_ct",3.33998434117054,-50,1.90243629375778,50,0.000199414525480002
"beta2_ct",1.80123923171497,-50,-0.289879627716218,50,3.49007931710332e-05
"beta2_ct",5.38302268025944,-50,1.4187149569697,50,2.12902597969133e-05
"beta2_ct",4.23833107316241,-50,-0.984033605147674,50,-4.81174439710408e-05
"beta2_ct",4.8656786950177,-50,0.868202676783416,50,-0.000172322886335508
"beta2_ct",4.09388227861231,-50,-1.50996299558024,50,-0.000223934710661178
"beta2_ct",4.2030132269555,-50,2.15545446948957,50,-4.98478331012464e-05
"beta2_ct",2.45432567218374,-50,-0.769633957369986,50,-4.6746480855564e-05
"beta2_ct",3.60010897111233,-50,1.85254094358625,50,-0.000142587419214024
"beta2_ct",0.0985936625124698,-50,-2.01998653437935,50,0.000171683500132858
"beta2_ct",-3.49753017387911,-50,-5.66704563164831,50,-0.000108267290980235
"beta2_ct",-5.2792932709014,-50,-8.26410847795428,50,-8.48226393808105e-05
"beta2_ct",-1.70193537342861,-50,-4.65726150668417,50,0.000174324478930288
"beta2_ct",-3.61361892602995,-50,-7.39196710469226,50,0.000105103915464255
"beta2_ct",4.50229931668874,-50,1.18100210439729,50,-6.1995346849919e-05
"beta2_ct",4.45551364659597,-50,-0.945998834396183,50,-9.82996630014554e-05
"beta2_ct",4.62242449350902,-50,1.55512574613568,50,2.21258289219151e-05
"beta2_ct",4.08909395614031,-50,-0.0716963077902698,50,7.67593478911976e-06
"beta2_ct",3.33998434117054,-50,2.01749055676431,50,-0.000182719451036206
"beta2_ct",1.80123923171497,-50,0.440964933226728,50,0.000133425120903752
"beta2_ct",5.38302268025944,-50,0.982483971802134,50,0.000193020419958501
"beta2_ct",4.23833107316241,-50,-0.73801114549409,50,4.37670573480986e-05
"beta2_ct",4.8656786950177,-50,1.14320675080716,50,1.13135009858212e-05
"beta2_ct",4.09388227861231,-50,-1.52727696640538,50,4.89378517642969e-05
"beta2_ct",4.2030132269555,-50,2.4212819583368,50,-0.000105535616334418
"beta2_ct",2.45432567218374,-50,0.48793728040737,50,0.000114964938841222
"beta2_ct",3.60010897111233,-50,1.56226213233535,50,-8.52242672833015e-05
"beta2_ct",0.0985936625124698,-50,-1.64762581917093,50,0.000166462084781216
"beta2_ct",-3.49753017387911,-50,-4.57315367050738,50,-0.000158385914054149
"beta2_ct",-5.2792932709014,-50,-7.8320664389881,50,1.56027172566464e-05
"beta2_ct",-1.70193537342861,-50,-3.98669833177711,50,-5.21146167278275e-05
"beta2_ct",-3.61361892602995,-50,-6.36487048926148,50,-7.54163539031794e-05
"beta2_ct",4.50229931668874,-50,1.01113381814449,50,0.000116317477897976
"beta2_ct",4.45551364659597,-50,-1.18473184451538,50,0.000114739686712717
"beta2_ct",4.62242449350902,-50,1.14544480456648,50,8.56098694761442e-05
"beta2_ct",4.08909395614031,-50,0.140127218561313,50,-0.000152056774219034
"beta2_ct",3.33998434117054,-50,1.62654038307965,50,-0.000257541868180056
"beta2_ct",1.80123923171497,-50,-0.683299759919225,50,7.60831123942651e-05
"beta2_ct",5.38302268025944,-50,1.35944418491854,50,0.000124940803104323
"beta2_ct",4.23833107316241,-50,-0.0972258070664454,50,0.000130614906137527
"beta2_ct",4.8656786950177,-50,1.72632750874215,50,1.67596391875691e-05
"beta2_ct",4.09388227861231,-50,-1.68523797387412,50,-0.000129442158403936
"beta2_ct",4.2030132269555,-50,2.69663392198447,50,0.000301065043617488
"beta2_ct",2.45432567218374,-50,-1.25853195004335,50,-1.52689976120612e-05
"beta2_ct",3.60010897111233,-50,2.11785453345483,50,-0.000307876760080816
"beta2_ct",0.0985936625124698,-50,-1.83223210526029,50,2.77498715162139e-05
"beta2_ct",-3.49753017387911,-50,-5.09864531636016,50,0.000101893470194847
"beta2_ct",-5.2792932709014,-50,-7.39931210982368,50,3.04341560295462e-05
"beta2_ct",-1.70193537342861,-50,-4.70749573770591,50,0.000183305409217738
"beta2_ct",-3.61361892602995,-50,-6.7244861259356,50,0.000108884413979382
"beta2_ct",4.50229931668874,-50,0.767726703125149,50,-0.000109437183760663
"beta2_ct",4.45551364659597,-50,-0.483132000919228,50,-0.00036262944652421
"beta2_ct",4.62242449350902,-50,1.10600006377389,50,0.000142174233976888
"beta2_ct",4.08909395614031,-50,-0.180467048000157,50,0.000138047116353235
"beta2_ct",3.33998434117054,-50,1.64145433465431,50,7.99589545792401e-05
"beta2_ct",1.80123923171497,-50,0.425115444623392,50,0.00013859351101253
"beta2_ct",5.38302268025944,-50,1.05110401904054,50,7.07826798063138e-06
"beta2_ct",4.23833107316241,-50,-0.893420445011209,50,0.000208973223526421
"beta2_ct",4.8656786950177,-50,1.03136779749605,50,-0.000155127598226557
"beta2_ct",4.09388227861231,-50,-1.78599519202257,50,6.69063055815933e-05
"beta2_ct",4.2030132269555,-50,2.55198718033357,50,4.90949214060343e-05
"beta2_ct",2.45432567218374,-50,0.313371658233806,50,-0.000563446875047724
"beta2_ct",3.60010897111233,-50,1.85719506466532,50,0.000311470801654501
"beta2_ct",0.0985936625124698,-50,-1.99776723141443,50,0.000173082001870162
"beta2_ct",-3.49753017387911,-50,-5.728673521248,50,9.97805877696045e-05
"beta2_ct",-5.2792932709014,-50,-7.24640570377872,50,-9.68280638735664e-05
"beta2_ct",-1.70193537342861,-50,-4.63782140520366,50,0.000336919702737859
"beta2_ct",-3.61361892602995,-50,-6.42685872430901,50,-4.18291679782357e-05
"beta2_ct",4.50229931668874,-50,0.814498116046857,50,-0.000136873753289191
"beta2_ct",4.45551364659597,-50,-0.501143056854353,50,-9.5599502309085e-05
"beta2_ct",4.62242449350902,-50,0.897910727797917,50,-9.25470389940841e-05
"beta2_ct",4.08909395614031,-50,-0.233213110583903,50,0.000217443322474864
"beta2_ct",3.33998434117054,-50,1.62477178244266,50,0.000141834947412711
"beta2_ct",1.80123923171497,-50,-0.0383994849959637,50,-4.4822526660937e-05
"beta2_ct",5.38302268025944,-50,0.765191500581926,50,-0.000397573553522435
"beta2_ct",4.23833107316241,-50,-1.14731659242367,50,0.000241422590366192
"beta2_ct",4.8656786950177,-50,1.01721572341528,50,0.000423649476696042
"beta2_ct",4.09388227861231,-50,-1.42834767128408,50,-5.12240446353118e-05
"beta2_ct",4.2030132269555,-50,2.37188161619553,50,8.9048562186278e-05
"beta2_ct",2.45432567218374,-50,-0.046143889696593,50,7.38452560127278e-05
"beta2_ct",3.60010897111233,-50,2.16537307412221,50,-0.000247713462193211
"beta2_ct",0.0985936625124698,-50,-1.55241368536756,50,8.09170009632432e-05
"beta2_ct",-3.49753017387911,-50,-5.60767294208504,50,1.48259154486574e-05
"beta2_ct",-5.2792932709014,-50,-7.74458778398123,50,-0.000141715368913831
"beta2_ct",-1.70193537342861,-50,-4.83468897317709,50,-5.00903855282786e-05
"beta2_ct",-3.61361892602995,-50,-6.7727800512835,50,-0.000208617526078925
"beta2_ct",4.50229931668874,-50,0.821279615803009,50,4.20781825964944e-05
"beta2_ct",4.45551364659597,-50,0.0343910397784788,50,-0.000138805088933047
"beta2_ct",4.62242449350902,-50,2.09387245513977,50,9.43061354679031e-05
"beta2_ct",4.08909395614031,-50,-0.252390160527233,50,0.000153118243646055
"beta2_ct",3.33998434117054,-50,1.51083890225024,50,0.000138426694420879
"beta2_ct",1.80123923171497,-50,-0.505235719495672,50,-1.48098535213137e-05
"beta2_ct",5.38302268025944,-50,0.926105316112551,50,-0.000100091642217137
"beta2_ct",4.23833107316241,-50,-0.838331576589503,50,5.76080424092851e-05
"beta2_ct",4.8656786950177,-50,0.827070353317043,50,-1.74895995179725e-05
"beta2_ct",4.09388227861231,-50,-2.08279126906499,50,0.000111508717719033
"beta2_ct",4.2030132269555,-50,2.73577472861827,50,0.00026768231159302
"beta2_ct",2.45432567218374,-50,-0.114345885585052,50,0.000168282195344149
"beta2_ct",3.60010897111233,-50,1.99030346990785,50,0.000503815236474026
"beta2_ct",0.0985936625124698,-50,-2.44273170408732,50,0.000111251609386631
"beta2_ct",-3.49753017387911,-50,-5.8782843996093,50,-7.55529396112564e-06
"beta2_ct",-5.2792932709014,-50,-7.76400117445742,50,-0.000262508519910165
"beta2_ct",-1.70193537342861,-50,-4.72760445812153,50,1.33174048979612e-05
"beta2_ct",-3.61361892602995,-50,-6.90021116936362,50,-7.02197018993544e-05
"beta2_ct",4.50229931668874,-50,1.44330557377735,50,-0.000133741770075524
"beta2_ct",4.45551364659597,-50,1.22150362652884,50,0.000262046033202346
"beta2_ct",4.62242449350902,-50,1.91019230870318,50,-0.000129109642985625
"beta2_ct",4.08909395614031,-50,-0.309845706824574,50,-0.000174671548947458
"beta2_ct",3.33998434117054,-50,1.30558036247858,50,0.000356708924543092
"beta2_ct",1.80123923171497,-50,-0.674500101847335,50,0.000157853095423377
"beta2_ct",5.38302268025944,-50,1.07468057128335,50,-0.00113318637330906
"beta2_ct",4.23833107316241,-50,-0.698306244016237,50,0.000293984882774545
"beta2_ct",4.8656786950177,-50,0.538933048464205,50,-0.000193809959489144
"beta2_ct",4.09388227861231,-50,-1.84246126131722,50,0.000324353939884503
"beta2_ct",4.2030132269555,-50,2.58311387578329,50,-0.000720202969266559
"beta2_ct",2.45432567218374,-50,-0.298790078074535,50,-0.000134760403794232
"beta2_ct",3.60010897111233,-50,1.6010273450305,50,2.09779282407396e-05
"beta2_ct",0.0985936625124698,-50,-1.97732662935541,50,0.000170378447845287
"beta2_ct",-3.49753017387911,-50,-5.05796571762104,50,6.83930316349723e-05
"beta2_ct",-5.2792932709014,-50,-7.91628192463634,50,-6.17497404187262e-05
"beta2_ct",-1.70193537342861,-50,-4.53074375143171,50,9.5556914176953e-05
"beta2_ct",-3.61361892602995,-50,-7.08176747086943,50,-0.000101314706414612
"beta2_ct",4.50229931668874,-50,1.53346874615545,50,0.000114291794352184
"beta2_ct",4.45551364659597,-50,-0.750524008150975,50,1.8220247235412e-05
"beta2_ct",4.62242449350902,-50,1.80698004946559,50,8.84660363951184e-05
"beta2_ct",4.08909395614031,-50,-0.53310924721453,50,-0.000274968008875831
"beta2_ct",3.33998434117054,-50,1.47662937504532,50,-0.000181009615262795
"beta2_ct",1.80123923171497,-50,-0.31973868077041,50,5.91425828506686e-05
"beta2_ct",5.38302268025944,-50,1.0899669442458,50,8.39321447578811e-05
"beta2_ct",4.23833107316241,-50,-0.772892637959584,50,-6.97837228891274e-06
"beta2_ct",4.8656786950177,-50,0.67338534255486,50,0.000812640569860079
"beta2_ct",4.09388227861231,-50,-1.74347641055977,50,-0.000110285237549856
"beta2_ct",4.2030132269555,-50,2.70231909474689,50,0.000292031229478518
"beta2_ct",2.45432567218374,-50,-0.153173837545089,50,-5.51491045006625e-05
"beta2_ct",3.60010897111233,-50,1.44408872433671,50,-0.000143142211664227
"beta2_ct",0.0985936625124698,-50,-1.79569043066027,50,0.000408099854958266
"beta2_ct",-3.49753017387911,-50,-5.61456903609023,50,0.000237769663092191
"beta2_ct",-5.2792932709014,-50,-7.79278649681792,50,0.000366930302124757
"beta2_ct",-1.70193537342861,-50,-4.53051843804512,50,0.000231312841380671
"beta2_ct",-3.61361892602995,-50,-7.25492759489754,50,-1.59005250086608e-05
"beta2_ct",4.50229931668874,-50,1.97661190734909,50,-0.000133763025923272
"beta2_ct",4.45551364659597,-50,-0.908061913373124,50,0.000105390800336558
"beta2_ct",4.62242449350902,-50,1.49959273122323,50,-4.96702340875288e-05
"beta2_ct",4.08909395614031,-50,-0.330877727538833,50,1.97374590626964e-06
"beta2_ct",3.33998434117054,-50,1.27667211519397,50,-0.000509855535090864
"beta2_ct",1.80123923171497,-50,-0.312412000511265,50,4.49045799904013e-05
"beta2_ct",5.38302268025944,-50,0.938867711190192,50,0.000190625756092189
"beta2_ct",4.23833107316241,-50,-0.851772013864115,50,8.96561446968036e-05
"beta2_ct",4.8656786950177,-50,0.86369664969726,50,0.000137694354696904
"beta2_ct",4.09388227861231,-50,-1.55151474258161,50,0.000237274981467195
"beta2_ct",4.2030132269555,-50,2.32679376651352,50,0.000277263149761175
"beta2_ct",2.45432567218374,-50,-1.46348695659003,50,-0.000195671450840873
"beta2_ct",3.60010897111233,-50,1.05954441431914,50,0.000129113672519665
"beta2_ct",0.0985936625124698,-50,-2.1486599640605,50,0.000115670361539699
"beta2_ct",-3.49753017387911,-50,-5.39470220312789,50,6.35521497167613e-05
"beta2_ct",-5.2792932709014,-50,-7.80391324335,50,-5.17275887566004e-05
"beta2_ct",-1.70193537342861,-50,-5.10494049558249,50,0.000214686636929251
"beta2_ct",-3.61361892602995,-50,-7.01845081120404,50,3.15606206768848e-05
"beta2_ct",4.50229931668874,-50,1.73530007980238,50,-8.81426986074629e-05
"beta2_ct",4.45551364659597,-50,0.0590744761449276,50,2.84209740417651e-05
"beta2_ct",4.62242449350902,-50,1.07523414912844,50,-8.13027017798618e-06
"beta2_ct",4.08909395614031,-50,-0.303526425865704,50,-6.01284449093242e-05
"beta2_ct",3.33998434117054,-50,1.58496551347078,50,-0.000485804992287342
"beta2_ct",1.80123923171497,-50,0.116248150153663,50,0.000624992860929652
"beta2_ct",5.38302268025944,-50,0.845887635913104,50,-0.000108370088463872
"beta2_ct",4.23833107316241,-50,-1.29766385437462,50,0.000354837434974442
"beta2_ct",4.8656786950177,-50,0.818150212370664,50,0.0002753962737021
"beta2_ct",4.09388227861231,-50,-1.18361547971231,50,-0.000186280214582446
"beta2_ct",4.2030132269555,-50,2.17507030140239,50,-8.08936817531247e-07
"beta2_ct",2.45432567218374,-50,-0.682661428109877,50,-6.35858135047407e-05
"beta2_ct",3.60010897111233,-50,1.10325785229978,50,-0.000166735989536093
"beta2_ct",0.0985936625124698,-50,-2.11087541089124,50,0.000161719398364291
"beta2_ct",-3.49753017387911,-50,-5.39130202245601,50,7.66159926790522e-06
"beta2_ct",-5.2792932709014,-50,-7.91417834262858,50,-0.000146491291069584
"beta2_ct",-1.70193537342861,-50,-4.71635070589823,50,0.000113784456181598
"beta2_ct",-3.61361892602995,-50,-7.35294528417714,50,-8.50455126588656e-05
"beta2_ct",4.50229931668874,-50,0.940031417787893,50,8.52284400361114e-05
"beta2_ct",4.45551364659597,-50,-0.224360656087254,50,0.000155939705679842
"beta2_ct",4.62242449350902,-50,1.25934570716668,50,2.5007448197556e-05
"beta2_ct",4.08909395614031,-50,-0.0989710431629179,50,-8.45229732835406e-05
"beta2_ct",3.33998434117054,-50,1.40344678113719,50,1.44095986485127e-05
"beta2_ct",1.80123923171497,-50,-1.34521048453225,50,9.43045307355561e-05
"beta2_ct",5.38302268025944,-50,0.58863191542418,50,-0.00061492744811531
"beta2_ct",4.23833107316241,-50,-0.885480115071008,50,-0.000117687853371073
"beta2_ct",4.8656786950177,-50,0.86726419727122,50,0.000211615121306963
"beta2_ct",4.09388227861231,-50,-1.28477889195686,50,0.000129069936464443
"beta2_ct",4.2030132269555,-50,1.95652822636765,50,-0.000186432020791827
"beta2_ct",2.45432567218374,-50,-0.247940272924066,50,0.000206381006588874
"beta2_ct",3.60010897111233,-50,1.36292311025583,50,6.48275942243259e-05
"beta2_ct",0.0985936625124698,-50,-1.53987379861865,50,0.000551007106091461
"beta2_ct",-3.49753017387911,-50,-5.28174440134898,50,-5.8783296540188e-05
"beta2_ct",-5.2792932709014,-50,-7.53892687311392,50,-0.000218780650842465
"beta2_ct",-1.70193537342861,-50,-4.73826724710967,50,0.000176322341765456
"beta2_ct",-3.61361892602995,-50,-6.74482621313641,50,0.000187558014259182
"beta2_ct",4.50229931668874,-50,1.47908911755106,50,9.28831335231806e-05
"beta2_ct",4.45551364659597,-50,1.03369031976274,50,-0.000311078477061244
"beta2_ct",4.62242449350902,-50,1.62259262614095,50,-6.53116640059181e-06
"beta2_ct",4.08909395614031,-50,-0.0669157352271522,50,-0.000281167179670305
"beta2_ct",3.33998434117054,-50,1.47804477927649,50,-0.000172100277707088
"beta2_ct",1.80123923171497,-50,-0.651661429326256,50,0.000284416482680072
"beta2_ct",5.38302268025944,-50,1.01927923464657,50,0.0007526711263246
"beta2_ct",4.23833107316241,-50,-0.643100613533551,50,0.000344756167170779
"beta2_ct",4.8656786950177,-50,1.12963430900734,50,0.000149487234779144
"beta2_ct",4.09388227861231,-50,-1.60882490681102,50,0.000329485591459289
"beta2_ct",4.2030132269555,-50,2.64498711936634,50,-0.000131515147114847
"beta2_ct",2.45432567218374,-50,-1.07963489502243,50,-0.000168386123542863
"beta2_ct",3.60010897111233,-50,1.56118543685277,50,0.000179048201436771
"beta2_ct",0.0985936625124698,-50,-1.24989423649719,50,3.64345604282335e-05
"beta2_ct",-3.49753017387911,-50,-5.43237481767013,50,-0.000346163485998918
"beta2_ct",-5.2792932709014,-50,-7.40208548350114,50,-0.000179135793030305
"beta2_ct",-1.70193537342861,-50,-4.69597706646693,50,0.000188813328813708
"beta2_ct",-3.61361892602995,-50,-6.80318743173093,50,0.000365641631542957
"beta2_ct",4.50229931668874,-50,1.77853276431374,50,-3.86163088013092e-05
"beta2_ct",4.45551364659597,-50,1.18180394291881,50,3.74913080296579e-05
"beta2_ct",4.62242449350902,-50,1.56077988112027,50,-0.000187863543981592
"beta2_ct",4.08909395614031,-50,-0.101902531259545,50,0.000154194555832987
"beta2_ct",3.33998434117054,-50,1.81879098324756,50,-0.000126197374402892
"beta2_ct",1.80123923171497,-50,0.13376118034433,50,-0.000342375350427915
"beta2_ct",5.38302268025944,-50,0.738502195847549,50,-0.000464365947182799
"beta2_ct",4.23833107316241,-50,-1.00466198932344,50,0.000355754184211854
"beta2_ct",4.8656786950177,-50,0.622821511375802,50,-0.000185745698377815
"beta2_ct",4.09388227861231,-50,-1.72015433168711,50,5.48597256857519e-05
"beta2_ct",4.2030132269555,-50,3.0111257038466,50,0.000208012309185435
"beta2_ct",2.45432567218374,-50,-1.02151170024057,50,6.21774434084177e-06
"beta2_ct",3.60010897111233,-50,1.4546889372671,50,0.000214424041139694
"beta2_ct",0.0985936625124698,-50,-1.35619466544059,50,-0.000203847483467356
"beta2_ct",-3.49753017387911,-50,-5.25347155013643,50,0.000132938737724686
"beta2_ct",-5.2792932709014,-50,-7.94450240935057,50,-0.000146461901392447
"beta2_ct",-1.70193537342861,-50,-4.77050602159985,50,-5.62582820791135e-05
"beta2_ct",-3.61361892602995,-50,-7.05424782145047,50,-0.000259862086533502
"beta2_ct",4.50229931668874,-50,2.24235082871961,50,-0.000139950135869427
"beta2_ct",4.45551364659597,-50,1.76748093668492,50,-2.07586492599887e-05
"beta2_ct",4.62242449350902,-50,1.88724207641322,50,0.000111295715996107
"beta2_ct",4.08909395614031,-50,-0.0151332621250637,50,9.32403594546827e-05
"beta2_ct",3.33998434117054,-50,1.64384668409594,50,0.000652150392561168
"beta2_ct",1.80123923171497,-50,-0.103766422983995,50,9.18111674508282e-06
"beta2_ct",5.38302268025944,-50,1.13931106088595,50,-5.9386684640117e-05
"beta2_ct",4.23833107316241,-50,-1.00903178521097,50,-0.000284096989720872
"beta2_ct",4.8656786950177,-50,0.759271997623476,50,-3.54630171557346e-05
"beta2_ct",4.09388227861231,-50,-1.5593516940362,50,0.000128626188986125
"beta2_ct",4.2030132269555,-50,2.64002207442116,50,3.74836646157561e-05
"beta2_ct",2.45432567218374,-50,-0.218432781567433,50,0.000425362303036803
"beta2_ct",3.60010897111233,-50,1.25687574034389,50,4.0906073039082e-05
"beta2_ct",0.0985936625124698,-50,-1.22418652112863,50,-9.82670473987923e-05
"beta2_ct",-3.49753017387911,-50,-5.15969978890421,50,0.000429450397655629
"beta2_ct",-5.2792932709014,-50,-8.10808044869668,50,9.98788461989975e-05
"beta2_ct",-1.70193537342861,-50,-4.63372117337688,50,-0.000160865737809601
"beta2_ct",-3.61361892602995,-50,-6.87499265199957,50,-0.000399963587909724
"beta2_ct",4.50229931668874,-50,2.30764991023422,50,-7.14845614240289e-05
"beta2_ct",4.45551364659597,-50,0.87470901789247,50,0.000143342893974108
