"Category","Year","Unit","Fleet","Estimate_metric_tons","SD_log","SD_mt"
"Lepidorhombus whiffiagonis_Juv",2005,1,"All_areas",64.2897184932264,0.166315638762281,10.6923855970482
"Lepidorhombus whiffiagonis_Juv",2006,1,"All_areas",94.2547897726679,0.147997824678099,13.9495038518464
"Lepidorhombus whiffiagonis_Juv",2007,1,"All_areas",70.7970114069439,0.163921884106787,11.605179498956
"Lepidorhombus whiffiagonis_Juv",2008,1,"All_areas",52.5062742020702,0.190153217865493,9.98423699765158
"Lepidorhombus whiffiagonis_Juv",2009,1,"All_areas",68.7890032867281,0.141696893775152,9.7471880916181
"Lepidorhombus whiffiagonis_Juv",2010,1,"All_areas",94.1556062798315,0.158455823862898,14.9195041643814
"Lepidorhombus whiffiagonis_Juv",2011,1,"All_areas",106.972108158822,0.170453997690732,18.2338234770765
"Lepidorhombus whiffiagonis_Juv",2012,1,"All_areas",47.2320004933548,0.210884481948016,9.96049595540957
"Lepidorhombus whiffiagonis_Juv",2013,1,"All_areas",30.0879546539525,0.260397967275248,7.83484223135906
"Lepidorhombus whiffiagonis_Juv",2014,1,"All_areas",47.0667432498135,0.175159819143686,8.24420223531964
"Lepidorhombus whiffiagonis_Juv",2015,1,"All_areas",89.3218469748273,0.186528523841782,16.6610722630361
"Lophius budegassa_Adu",1990,1,"All_areas",0.965744351745719,0.226931893982627,0.219158194844681
"Lophius budegassa_Adu",1991,1,"All_areas",0.175431340607255,0.320374315470769,0.0562036956591684
"Lophius budegassa_Adu",1992,1,"All_areas",0.314495468103164,0.570739293890019,0.179494921396811
"Lophius budegassa_Adu",1993,1,"All_areas",0.399389816128212,0.333075686840508,0.133027037324008
"Lophius budegassa_Adu",1994,1,"All_areas",0.545700802472895,0.338512155359053,0.184726354826265
"Lophius budegassa_Adu",1995,1,"All_areas",0.346980231814234,0.34304861115654,0.119031086622647
"Lophius budegassa_Adu",1996,1,"All_areas",0.220670587854566,0.330218490664669,0.0728695084554199
"Lophius budegassa_Adu",1997,1,"All_areas",0.334860959366966,0.271912325076011,0.0910528220386555
"Lophius budegassa_Adu",1998,1,"All_areas",0.186946006222613,0.276767742475974,0.0517406241071319
"Lophius budegassa_Adu",1999,1,"All_areas",0.170357220401243,0.314686013618805,0.0536090345792472
"Lophius budegassa_Adu",2000,1,"All_areas",0.183790613670917,0.314154384410182,0.0577386270981565
"Lophius budegassa_Adu",2001,1,"All_areas",0.247319918690809,0.24782052555218,0.0612909522294787
"Lophius budegassa_Adu",2002,1,"All_areas",0.292308435078876,0.217116955626214,0.0634651175281885
"Lophius budegassa_Adu",2003,1,"All_areas",0.365408186783012,0.236548323580014,0.0864366940059341
"Lophius budegassa_Adu",2004,1,"All_areas",0.254958683614044,0.307227482335672,0.0783303144663599
"Lophius budegassa_Adu",2005,1,"All_areas",0.120971157061545,0.342333019851869,0.0414124215118534
"Lophius budegassa_Adu",2006,1,"All_areas",0.523878249857594,0.230900422212909,0.120963709080278
"Lophius budegassa_Adu",2007,1,"All_areas",0.49411718188832,0.215867530506057,0.106663855834844
"Lophius budegassa_Adu",2008,1,"All_areas",0.786420921856658,0.19544205385266,0.153699720160367
"Lophius budegassa_Adu",2009,1,"All_areas",0.731674137430818,0.213751075201881,0.156396133573246
"Lophius budegassa_Adu",2010,1,"All_areas",0.921605290198,0.200488761838162,0.184771503535297
"Lophius budegassa_Adu",2011,1,"All_areas",0.817648734389285,0.208152056528082,0.170195265580713
"Lophius budegassa_Adu",2012,1,"All_areas",0.634157541433055,0.253912915457559,0.161020790204665
"Lophius budegassa_Adu",2013,1,"All_areas",1.4554003992679,0.205988905375485,0.299796335128238
"Lophius budegassa_Adu",2014,1,"All_areas",0.638155815976214,0.252227698370419,0.160960572665377
"Lophius budegassa_Adu",2015,1,"All_areas",1.90983482488151,0.178096049557057,0.340134037617889
"Lophius budegassa_Juv",1990,1,"All_areas",0.0459672425734468,0.275204410131838,0.0126503878778126
"Lophius budegassa_Juv",1991,1,"All_areas",0.00859092506750164,0.549998605420482,0.00472499680639776
"Lophius budegassa_Juv",1992,1,"All_areas",0.0103114591389852,0.677381412336316,0.00698479075481401
"Lophius budegassa_Juv",1993,1,"All_areas",0.0959923910526493,0.301159087149368,0.028908980862701
"Lophius budegassa_Juv",1994,1,"All_areas",0.100534165091808,0.400974524713341,0.0403116390651403
"Lophius budegassa_Juv",1995,1,"All_areas",0.0669444255460945,0.336149371361107,0.0225033265634501
"Lophius budegassa_Juv",1996,1,"All_areas",0.0482830901259365,0.370602592459528,0.0178938383726291
"Lophius budegassa_Juv",1997,1,"All_areas",0.0266992567499828,0.258519661769068,0.00690228282449105
"Lophius budegassa_Juv",1998,1,"All_areas",0.0214155355445933,0.300841872752788,0.00644268981923933
"Lophius budegassa_Juv",1999,1,"All_areas",0.0178869104557588,0.384961570019449,0.00688577313184618
"Lophius budegassa_Juv",2000,1,"All_areas",0.0210109503053267,0.289881741467388,0.00609069086439284
"Lophius budegassa_Juv",2001,1,"All_areas",0.0621252104635085,0.204175899107076,0.0126844707036031
"Lophius budegassa_Juv",2002,1,"All_areas",0.0822432853275187,0.192833927432447,0.0158592957146528
"Lophius budegassa_Juv",2003,1,"All_areas",0.0180381636920751,0.317940946448095,0.00573507083644402
"Lophius budegassa_Juv",2004,1,"All_areas",0.0239398258099155,0.223642595750196,0.00535396478593702
"Lophius budegassa_Juv",2005,1,"All_areas",0.0851230205833133,0.187540695989883,0.0159640305249557
"Lophius budegassa_Juv",2006,1,"All_areas",0.134555872058244,0.197419021799782,0.0265638886391552
